2025-03-02 18:48:26,245 - INFO - Starting monitor for user ID: 15
2025-03-02 18:48:26,247 - INFO - Logs will be saved to: monitor_log_15_2025-03-02_18-48-26.txt
2025-03-02 18:48:26,248 - INFO - Current working directory: /home/runner/workspace
2025-03-02 18:48:26,249 - INFO - Created tracking file: monitor_process_15.json
2025-03-02 18:48:26,249 - INFO - Starting monitor for user 15
2025-03-02 18:48:26,260 - INFO - main.py path: /home/runner/workspace/main.py
2025-03-02 18:48:26,260 - INFO - Current working directory: /home/runner/workspace
2025-03-02 18:48:26,261 - INFO - Environment variables set for monitor process:
2025-03-02 18:48:26,261 - INFO - - MONITOR_USER_ID: 15
2025-03-02 18:48:26,261 - INFO - - DISCORD_WEBHOOK_URL: Set
2025-03-02 18:48:26,263 - INFO - - PYTHONPATH: /home/runner/workspace
2025-03-02 18:48:26,268 - INFO - Started process with PID 3904
2025-03-02 18:48:26,268 - INFO - Updated tracking file with PID: 3904
2025-03-02 18:48:43,945 - INFO - 2025-03-02 18:48:43,944 - INFO - Successfully notified about product: Nike Dunk High Retro PRM Armory Navy / Mineral Slate
2025-03-02 18:48:44,045 - INFO - 2025-03-02 18:48:43,945 - INFO - [User 15] New product/restock found on https://www.deadstock.ca: Nike Dunk Low SP Veneer / Deep Blue
2025-03-02 18:48:46,485 - INFO - 2025-03-02 18:48:46,484 - INFO - Successfully notified about product: Nike Dunk Low SP Veneer / Deep Blue
2025-03-02 18:48:46,585 - INFO - 2025-03-02 18:48:46,485 - INFO - [User 15] New product/restock found on https://www.deadstock.ca: Nike Air Max Dn8 Hyper Pink / Black - Hyper Pink
2025-03-02 18:48:48,952 - INFO - 2025-03-02 18:48:48,951 - INFO - Successfully notified about product: Nike Air Max Dn8 Hyper Pink / Black - Hyper Pink
2025-03-02 18:48:49,052 - INFO - 2025-03-02 18:48:48,952 - INFO - [User 15] New product/restock found on https://www.deadstock.ca: Nike Women's Air Max SNDR Canyon Gold / Deep Ocean
2025-03-02 18:48:51,430 - INFO - 2025-03-02 18:48:51,430 - INFO - Successfully notified about product: Nike Women's Air Max SNDR Canyon Gold / Deep Ocean
2025-03-02 18:48:51,531 - INFO - 2025-03-02 18:48:51,431 - INFO - [User 15] New product/restock found on https://www.deadstock.ca: Jordan Women's 1 Retro High OG Metallic Silver / Photon Dust - Sail
2025-03-02 18:48:53,840 - INFO - 2025-03-02 18:48:53,840 - INFO - Successfully notified about product: Jordan Women's 1 Retro High OG Metallic Silver / Photon Dust - Sail
2025-03-02 18:48:53,940 - INFO - 2025-03-02 18:48:53,840 - INFO - [User 15] New product/restock found on https://www.deadstock.ca: Nike Dunk Low Retro PRM Red Stardust / Summit White - Sanddrift
2025-03-02 18:48:56,298 - INFO - 2025-03-02 18:48:56,297 - INFO - Successfully notified about product: Nike Dunk Low Retro PRM Red Stardust / Summit White - Sanddrift
2025-03-02 18:48:56,398 - INFO - 2025-03-02 18:48:56,298 - INFO - Processing 1 stores for retailer: www.bowsandarrowsberkeley.com
2025-03-02 18:48:56,498 - INFO - 2025-03-02 18:48:56,298 - INFO - Fetching products from https://www.bowsandarrowsberkeley.com with keywords: ['Jordan', 'Nike']
2025-03-02 18:48:56,599 - INFO - 2025-03-02 18:48:56,313 - INFO - Successfully resolved www.bowsandarrowsberkeley.com to 23.227.38.74 using ['127.0.0.11']
2025-03-02 18:48:56,699 - INFO - 2025-03-02 18:48:56,321 - INFO - Making initial request to https://www.bowsandarrowsberkeley.com/products.json?limit=150
2025-03-02 18:48:56,799 - INFO - 2025-03-02 18:48:56,438 - INFO - Retrieved 150 products from initial request
2025-03-02 18:48:56,899 - INFO - 2025-03-02 18:48:56,441 - INFO - Found total of 19 matching products
2025-03-02 18:48:57,000 - INFO - 2025-03-02 18:48:56,441 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: T90 SP (Black/White)
2025-03-02 18:48:58,690 - INFO - 2025-03-02 18:48:58,690 - INFO - Successfully notified about product: T90 SP (Black/White)
2025-03-02 18:48:58,790 - INFO - 2025-03-02 18:48:58,690 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: T90 SP (Metallic Silver/Black)
2025-03-02 18:49:01,054 - INFO - 2025-03-02 18:49:01,054 - INFO - Successfully notified about product: T90 SP (Metallic Silver/Black)
2025-03-02 18:49:01,155 - INFO - 2025-03-02 18:49:01,054 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Air Flightposite QS (Black/Black)
2025-03-02 18:49:03,577 - INFO - 2025-03-02 18:49:03,577 - INFO - Successfully notified about product: Air Flightposite QS (Black/Black)
2025-03-02 18:49:03,678 - INFO - 2025-03-02 18:49:03,578 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: LD-1000 SP (Light British Tan)
2025-03-02 18:49:05,971 - INFO - 2025-03-02 18:49:05,971 - INFO - Successfully notified about product: LD-1000 SP (Light British Tan)
2025-03-02 18:49:06,071 - INFO - 2025-03-02 18:49:05,971 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Aqua Turf (Deep Night/Laser Orange)
2025-03-02 18:49:08,360 - INFO - 2025-03-02 18:49:08,360 - INFO - Successfully notified about product: Aqua Turf (Deep Night/Laser Orange)
2025-03-02 18:49:08,460 - INFO - 2025-03-02 18:49:08,360 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Aqua Turf (Black/Black)
2025-03-02 18:49:10,797 - INFO - 2025-03-02 18:49:10,797 - INFO - Successfully notified about product: Aqua Turf (Black/Black)
2025-03-02 18:49:10,897 - INFO - 2025-03-02 18:49:10,797 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Air Zoom Spiridon SP (Metallic Silver)
2025-03-02 18:49:13,268 - INFO - 2025-03-02 18:49:13,267 - INFO - Successfully notified about product: Air Zoom Spiridon SP (Metallic Silver)
2025-03-02 18:49:13,368 - INFO - 2025-03-02 18:49:13,268 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Women's Air Superfly (Metallic/Black)
2025-03-02 18:49:15,657 - INFO - 2025-03-02 18:49:15,656 - INFO - Successfully notified about product: Women's Air Superfly (Metallic/Black)
2025-03-02 18:49:15,757 - INFO - 2025-03-02 18:49:15,656 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Women's LD-1000 (White/Black)
2025-03-02 18:49:18,154 - INFO - 2025-03-02 18:49:18,154 - INFO - Successfully notified about product: Women's LD-1000 (White/Black)
2025-03-02 18:49:18,255 - INFO - 2025-03-02 18:49:18,154 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Air Tech Challenge II (White/Racer Pink)
2025-03-02 18:49:20,540 - INFO - 2025-03-02 18:49:20,539 - INFO - Successfully notified about product: Air Tech Challenge II (White/Racer Pink)
2025-03-02 18:49:20,640 - INFO - 2025-03-02 18:49:20,540 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Air 180 (University Blue/Hyper Pink)
2025-03-02 18:49:22,901 - INFO - 2025-03-02 18:49:22,901 - INFO - Successfully notified about product: Air 180 (University Blue/Hyper Pink)
2025-03-02 18:49:23,002 - INFO - 2025-03-02 18:49:22,902 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Air Zoom Spiridon SP (Black/Metallic Silver)
2025-03-02 18:49:25,395 - INFO - 2025-03-02 18:49:25,395 - INFO - Successfully notified about product: Air Zoom Spiridon SP (Black/Metallic Silver)
2025-03-02 18:49:25,496 - INFO - 2025-03-02 18:49:25,395 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Air Max SNDR (Safety Orange/White)
2025-03-02 18:49:27,921 - INFO - 2025-03-02 18:49:27,921 - INFO - Successfully notified about product: Air Max SNDR (Safety Orange/White)
2025-03-02 18:49:28,021 - INFO - 2025-03-02 18:49:27,921 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Gato (Pine Green)
2025-03-02 18:49:30,340 - INFO - 2025-03-02 18:49:30,340 - INFO - Successfully notified about product: Gato (Pine Green)
2025-03-02 18:49:30,440 - INFO - 2025-03-02 18:49:30,340 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Air Zoom Spiridon SP (Silver/Red)
2025-03-02 18:49:32,769 - INFO - 2025-03-02 18:49:32,769 - INFO - Successfully notified about product: Air Zoom Spiridon SP (Silver/Red)
2025-03-02 18:49:32,869 - INFO - 2025-03-02 18:49:32,769 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Nike No Finish Line Book
2025-03-02 18:49:35,159 - INFO - 2025-03-02 18:49:35,159 - INFO - Successfully notified about product: Nike No Finish Line Book
2025-03-02 18:49:35,259 - INFO - 2025-03-02 18:49:35,159 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: ACG IZY (Black)
2025-03-02 18:49:37,719 - INFO - 2025-03-02 18:49:37,719 - INFO - Successfully notified about product: ACG IZY (Black)
2025-03-02 18:49:37,819 - INFO - 2025-03-02 18:49:37,719 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: ACG IZY (Khaki)
2025-03-02 18:49:40,267 - INFO - 2025-03-02 18:49:40,267 - INFO - Successfully notified about product: ACG IZY (Khaki)
2025-03-02 18:49:40,367 - INFO - 2025-03-02 18:49:40,267 - INFO - [User 15] New product/restock found on https://www.bowsandarrowsberkeley.com: Clogposite (Black/Metallic Gold)
2025-03-02 18:49:42,682 - INFO - 2025-03-02 18:49:42,682 - INFO - Successfully notified about product: Clogposite (Black/Metallic Gold)
2025-03-02 18:49:42,783 - INFO - 2025-03-02 18:49:42,683 - INFO - Processing 1 stores for retailer: www.featuresneakerboutique.com
2025-03-02 18:49:42,883 - INFO - 2025-03-02 18:49:42,683 - INFO - Fetching products from https://www.featuresneakerboutique.com with keywords: ['Jordan', 'Nike']
2025-03-02 18:49:42,983 - INFO - 2025-03-02 18:49:42,721 - INFO - Successfully resolved www.featuresneakerboutique.com to 23.227.38.74 using ['127.0.0.11']
2025-03-02 18:49:43,084 - INFO - 2025-03-02 18:49:42,729 - INFO - Making initial request to https://www.featuresneakerboutique.com/products.json?limit=150
2025-03-02 18:49:43,184 - INFO - 2025-03-02 18:49:42,848 - INFO - Retrieved 150 products from initial request
2025-03-02 18:49:43,284 - INFO - 2025-03-02 18:49:42,850 - INFO - Found total of 27 matching products
2025-03-02 18:49:43,385 - INFO - 2025-03-02 18:49:42,851 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Total 90 III - Black/White/Metallic Silver
2025-03-02 18:49:45,132 - INFO - 2025-03-02 18:49:45,132 - INFO - Successfully notified about product: Total 90 III - Black/White/Metallic Silver
2025-03-02 18:49:45,233 - INFO - 2025-03-02 18:49:45,133 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Foamposite One - Black/Volt
2025-03-02 18:49:47,505 - INFO - 2025-03-02 18:49:47,505 - INFO - Successfully notified about product: Air Foamposite One - Black/Volt
2025-03-02 18:49:47,606 - INFO - 2025-03-02 18:49:47,505 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Max DN8 - Wolf Grey/Metallic Silver/Off White
2025-03-02 18:49:50,116 - INFO - 2025-03-02 18:49:50,116 - INFO - Successfully notified about product: Women's Air Max DN8 - Wolf Grey/Metallic Silver/Off White
2025-03-02 18:49:50,217 - INFO - 2025-03-02 18:49:50,116 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Max DN8 - White/Black
2025-03-02 18:49:52,592 - INFO - 2025-03-02 18:49:52,592 - INFO - Successfully notified about product: Air Max DN8 - White/Black
2025-03-02 18:49:52,693 - INFO - 2025-03-02 18:49:52,593 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Max DN8 - Sail/Black/Fossil
2025-03-02 18:49:55,094 - INFO - 2025-03-02 18:49:55,093 - INFO - Successfully notified about product: Women's Air Max DN8 - Sail/Black/Fossil
2025-03-02 18:49:55,194 - INFO - 2025-03-02 18:49:55,094 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Force 1 '07 LV8 - Medium Olive/Sail
2025-03-02 18:49:57,548 - INFO - 2025-03-02 18:49:57,548 - INFO - Successfully notified about product: Air Force 1 '07 LV8 - Medium Olive/Sail
2025-03-02 18:49:57,648 - INFO - 2025-03-02 18:49:57,548 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Zoom Vomero 5 - Vast Grey/Blue Void/Wolf Grey/Pale Ivory
2025-03-02 18:50:00,014 - INFO - 2025-03-02 18:50:00,014 - INFO - Successfully notified about product: Zoom Vomero 5 - Vast Grey/Blue Void/Wolf Grey/Pale Ivory
2025-03-02 18:50:00,114 - INFO - 2025-03-02 18:50:00,014 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: 9060 (GS) - New Spruce/Peach Blossom/Team Royal
2025-03-02 18:50:02,532 - INFO - 2025-03-02 18:50:02,524 - INFO - Successfully notified about product: 9060 (GS) - New Spruce/Peach Blossom/Team Royal
2025-03-02 18:50:02,632 - INFO - 2025-03-02 18:50:02,524 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Flightposite - Black/Black
2025-03-02 18:50:05,061 - INFO - 2025-03-02 18:50:05,060 - INFO - Successfully notified about product: Air Flightposite - Black/Black
2025-03-02 18:50:05,161 - INFO - 2025-03-02 18:50:05,061 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 4 Retro 'Abundance' (TD) - Seafoam/Sail/Metallic Silver
2025-03-02 18:50:07,446 - INFO - 2025-03-02 18:50:07,445 - INFO - Successfully notified about product: Air Jordan 4 Retro 'Abundance' (TD) - Seafoam/Sail/Metallic Silver
2025-03-02 18:50:07,546 - INFO - 2025-03-02 18:50:07,446 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 4 Retro 'Abundance' (PS) - Seafoam/Sail/Metallic Silver
2025-03-02 18:50:09,953 - INFO - 2025-03-02 18:50:09,953 - INFO - Successfully notified about product: Air Jordan 4 Retro 'Abundance' (PS) - Seafoam/Sail/Metallic Silver
2025-03-02 18:50:10,054 - INFO - 2025-03-02 18:50:09,954 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Jordan 4 Retro 'Abundance'- Seafoam/Sail/Metallic Silver
2025-03-02 18:50:12,511 - INFO - 2025-03-02 18:50:12,511 - INFO - Successfully notified about product: Women's Air Jordan 4 Retro 'Abundance'- Seafoam/Sail/Metallic Silver
2025-03-02 18:50:12,612 - INFO - 2025-03-02 18:50:12,511 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 1 Mid SE (GS) - White/Dark Pony/Black
2025-03-02 18:50:14,956 - INFO - 2025-03-02 18:50:14,955 - INFO - Successfully notified about product: Air Jordan 1 Mid SE (GS) - White/Dark Pony/Black
2025-03-02 18:50:15,056 - INFO - 2025-03-02 18:50:14,956 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 3 Retro 'Lucky Shorts' - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:17,478 - INFO - 2025-03-02 18:50:17,477 - INFO - Successfully notified about product: Air Jordan 3 Retro 'Lucky Shorts' - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:17,578 - INFO - 2025-03-02 18:50:17,478 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 3 Retro 'Lucky Shorts' (TD) - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:19,808 - INFO - 2025-03-02 18:50:19,807 - INFO - Successfully notified about product: Air Jordan 3 Retro 'Lucky Shorts' (TD) - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:19,908 - INFO - 2025-03-02 18:50:19,808 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 3 Retro 'Lucky Shorts' (PS) - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:22,323 - INFO - 2025-03-02 18:50:22,323 - INFO - Successfully notified about product: Air Jordan 3 Retro 'Lucky Shorts' (PS) - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:22,423 - INFO - 2025-03-02 18:50:22,323 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 3 Retro 'Lucky Shorts' (GS) - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:24,864 - INFO - 2025-03-02 18:50:24,863 - INFO - Successfully notified about product: Air Jordan 3 Retro 'Lucky Shorts' (GS) - Summit White/Hydrogen Blue/Legend Blue
2025-03-02 18:50:24,964 - INFO - 2025-03-02 18:50:24,864 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Max SNDR - Obsidian/Black/Grey Haze
2025-03-02 18:50:27,215 - INFO - 2025-03-02 18:50:27,215 - INFO - Successfully notified about product: Women's Air Max SNDR - Obsidian/Black/Grey Haze
2025-03-02 18:50:27,316 - INFO - 2025-03-02 18:50:27,216 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Jordan 1 High Method of Make - Medium Olive/Oil Green/Sea Glass/Seafoam
2025-03-02 18:50:29,790 - INFO - 2025-03-02 18:50:29,789 - INFO - Successfully notified about product: Women's Air Jordan 1 High Method of Make - Medium Olive/Oil Green/Sea Glass/Seafoam
2025-03-02 18:50:29,890 - INFO - 2025-03-02 18:50:29,790 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Jordan 1 Mid SE (TD) - White/Dark Pony/Black
2025-03-02 18:50:32,165 - INFO - 2025-03-02 18:50:32,165 - INFO - Successfully notified about product: Jordan 1 Mid SE (TD) - White/Dark Pony/Black
2025-03-02 18:50:32,266 - INFO - 2025-03-02 18:50:32,166 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Jordan 1 Mid SE (TD) - Pine Green/Sail/Black/Team Orange
2025-03-02 18:50:34,745 - INFO - 2025-03-02 18:50:34,744 - INFO - Successfully notified about product: Jordan 1 Mid SE (TD) - Pine Green/Sail/Black/Team Orange
2025-03-02 18:50:34,845 - INFO - 2025-03-02 18:50:34,745 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 1 Mid (PS) - Black/Off Noir/Summit White
2025-03-02 18:50:37,273 - INFO - 2025-03-02 18:50:37,273 - INFO - Successfully notified about product: Air Jordan 1 Mid (PS) - Black/Off Noir/Summit White
2025-03-02 18:50:37,374 - INFO - 2025-03-02 18:50:37,273 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Jordan 1 Low (GS) - Pink Foam/White/Fire Red
2025-03-02 18:50:39,704 - INFO - 2025-03-02 18:50:39,703 - INFO - Successfully notified about product: Air Jordan 1 Low (GS) - Pink Foam/White/Fire Red
2025-03-02 18:50:39,804 - INFO - 2025-03-02 18:50:39,704 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Jordan 1 Mid SE - Sea Glass/Oil Green/Metallic Silver
2025-03-02 18:50:42,088 - INFO - 2025-03-02 18:50:42,088 - INFO - Successfully notified about product: Women's Air Jordan 1 Mid SE - Sea Glass/Oil Green/Metallic Silver
2025-03-02 18:50:42,188 - INFO - 2025-03-02 18:50:42,088 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Jordan 1 Mid - Photon Dust/White/Atmosphere Grey
2025-03-02 18:50:44,501 - INFO - 2025-03-02 18:50:44,501 - INFO - Successfully notified about product: Women's Air Jordan 1 Mid - Photon Dust/White/Atmosphere Grey
2025-03-02 18:50:44,601 - INFO - 2025-03-02 18:50:44,501 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Air Force 1 '07 - White/Light Khaki
2025-03-02 18:50:46,901 - INFO - 2025-03-02 18:50:46,901 - INFO - Successfully notified about product: Air Force 1 '07 - White/Light Khaki
2025-03-02 18:50:47,002 - INFO - 2025-03-02 18:50:46,901 - INFO - [User 15] New product/restock found on https://www.featuresneakerboutique.com: Women's Air Force 1 '07 Next Nature - White/Elemental Pink
2025-03-02 18:50:49,297 - INFO - 2025-03-02 18:50:49,297 - INFO - Successfully notified about product: Women's Air Force 1 '07 Next Nature - White/Elemental Pink
2025-03-02 18:50:49,397 - INFO - 2025-03-02 18:50:49,298 - INFO - Processing 1 stores for retailer: www.blendsus.com
2025-03-02 18:50:49,497 - INFO - 2025-03-02 18:50:49,298 - INFO - Fetching products from https://www.blendsus.com with keywords: ['Jordan', 'Nike']
2025-03-02 18:50:49,598 - INFO - 2025-03-02 18:50:49,377 - INFO - Successfully resolved www.blendsus.com to 23.227.38.32 using ['127.0.0.11']
2025-03-02 18:50:49,698 - INFO - 2025-03-02 18:50:49,385 - INFO - Making initial request to https://www.blendsus.com/products.json?limit=150
2025-03-02 18:50:49,798 - INFO - 2025-03-02 18:50:49,571 - INFO - Retrieved 150 products from initial request
